Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,241905,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,243001,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,243686,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,243326,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,242488,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,241104,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,239226,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,241799,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,240464,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,237671,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,235209,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,232153,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,229776,.,.
Females,All Races,Connecticut,Both,Ages 10 to 19,1999,2016,Suicide Injury,,81,4261033,1.9,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,55206,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,56540,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,57886,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,58886,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,59655,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,60340,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,61044,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,61472,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,61705,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,62076,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,61757,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,61605,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,60789,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,60317,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,59711,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,59531,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,59477,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,59634,.,.
Males,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,,74,1077631,6.87,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,53684,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,54879,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,55634,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,56622,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,57638,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,58373,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,59167,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,59692,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,59927,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,60176,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,60209,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,59826,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,59039,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,58368,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,57869,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,57612,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,57873,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,58132,.,.
Females,All Races,Delaware,Both,Ages 10 to 19,1999,2016,Suicide Injury,,27,1044720,2.58,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,31854,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,33143,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,33705,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,34353,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,34570,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,34795,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,34102,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,33796,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,33271,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,32984,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,32231,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,31592,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,31287,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,31067,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,30623,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,30673,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,30633,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,30622,.,.
Males,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,,25,585301,4.27,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,33408,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,34780,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,35399,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,35903,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,36237,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,36278,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,36002,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,35725,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,35215,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,34461,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,34206,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,33368,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,32951,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,32928,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,32659,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,32538,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,32646,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,32731,.,.
Females,All Races,District of Columbia,Both,Ages 10 to 19,1999,2016,Suicide Injury,,P,617435,.,.
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,64,1039205,6.16,6.216790123
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,62,1067747,5.81,5.862228377
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,72,1097523,6.56,6.614122692
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,72,1125137,6.4,6.460344202
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,42,1148402,3.66,3.681320558
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,75,1175888,6.38,6.361643744
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,79,1198957,6.59,6.494553947
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,54,1216189,4.44,4.305234746
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,67,1221399,5.49,5.263344041
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,58,1219895,4.75,4.546450743
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,73,1214200,6.01,5.74739097
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,52,1209979,4.3,4.143184073
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,74,1196228,6.19,6.035401005
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,95,1185990,8.01,7.841972098
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,70,1183032,5.92,5.80423583
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,79,1181527,6.69,6.588010319
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,82,1188578,6.9,6.778779092
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,73,1198538,6.09,5.979823888
Males,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,,1243,21068414,5.9,.
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,985199,.,.
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,1012589,.,.
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,16,1037493,1.54,1.576025809
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,15,1060760,1.41,1.435567215
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,20,1083189,1.85,1.876509899
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,13,1109584,1.17,1.177039439
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,24,1133077,2.12,2.106825052
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,19,1150298,1.65,1.609223422
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,10,1155483,0.87,0.852453869
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,20,1156376,1.73,1.675090907
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,19,1151699,1.65,1.613886259
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,18,1149254,1.57,1.561145281
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,23,1133933,2.03,1.990446303
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,21,1124856,1.87,1.84160957
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,22,1124393,1.96,1.935973814
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,30,1125579,2.67,2.636406553
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,34,1133370,3,2.969469535
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,45,1145072,3.93,3.906156866
Females,All Races,Florida,Both,Ages 10 to 19,1999,2016,Suicide Injury,,366,19972204,1.83,.
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,45,609211,7.39,7.329787817
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,35,625591,5.59,5.587468213
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,47,637699,7.37,7.395532799
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,35,647232,5.41,5.45362911
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,51,656557,7.77,7.854005035
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,49,667003,7.35,7.370857677
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,32,677183,4.73,4.702309151
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,33,690208,4.78,4.723404018
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,25,702377,3.56,3.498688581
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,39,709638,5.5,5.389128329
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,45,713649,6.31,6.173569652
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,47,715512,6.57,6.482188606
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,38,718193,5.29,5.251488267
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,39,717733,5.43,5.408550359
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,62,714878,8.67,8.672205719
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,43,716802,6,6.003177102
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,54,722021,7.48,7.452504365
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,59,728453,8.1,8.056504775
Males,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,,778,12369940,6.29,.
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,14,572233,2.45,2.449564013
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,13,586277,2.22,2.241527408
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,11,596365,1.84,1.884344993
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,10,607276,1.65,1.658531262
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,619273,.,.
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,10,629803,1.59,1.612312166
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,642303,.,.
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,656518,.,.
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,668798,.,.
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,676351,.,.
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,682416,.,.
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,10,684173,1.46,1.45606109
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,10,684980,1.46,1.455411003
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,685511,.,.
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,11,685747,1.6,1.607565165
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,11,689320,1.6,1.602243334
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,25,695170,3.6,3.595531407
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,27,701259,3.85,3.844466386
Females,All Races,Georgia,Both,Ages 10 to 19,1999,2016,Suicide Injury,,199,11763773,1.69,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,84996,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,84652,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,10,86366,11.58,11.58664833
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,87202,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,87820,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,88932,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,88603,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,89077,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,88186,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,87408,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,86754,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,86289,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,10,85324,11.72,11.52982477
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,84086,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,84055,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,83605,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,10,83444,11.98,12.06432265
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,83110,.,.
Males,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,,118,1549909,7.61,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,79318,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,78826,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,80154,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,80471,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,81211,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,82573,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,82779,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,83121,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,82748,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,82231,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,81740,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,81244,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,80299,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,79525,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,78969,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,78250,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,77957,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,77306,.,.
Females,All Races,Hawaii,Both,Ages 10 to 19,1999,2016,Suicide Injury,,45,1448722,3.11,.
Males,All Races,Idaho,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,13,109892,11.83,11.49771346
Males,All Races,Idaho,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,20,110465,18.11,17.75647339
Males,All Races,Idaho,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,20,111674,17.91,17.41820088
Males,All Races,Idaho,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,15,111833,13.41,13.22282502
Males,All Races,Idaho,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,15,112053,13.39,13.31040899
Males,All Races,Idaho,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,13,112443,11.56,11.51264357
Males,All Races,Idaho,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,12,113842,10.54,10.50093884
Males,All Races,Idaho,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,15,115091,13.03,12.97102176
